1.562322013086548111e-01,1.771278214637068471e+00
-4.536379850793527124e-01,2.589148326017454593e+00
-6.683095404596248734e-01,1.037070704444851277e+00
-1.929685870827078764e+00,6.484583965745448486e-01
-5.425458881378032450e-01,1.482032335762920150e+00
2.804699839970085318e+00,-1.416734217720422573e-01
2.761160966127824690e+00,2.130904521650067274e+00
1.687793959426312718e+00,4.713217110436223600e-01
1.919725958427148882e+00,-8.336032283575479929e-02
2.262978077690142698e+00,1.895492898270172422e-01
-1.559985365309905614e+00,-1.345824718237702999e+00
2.901605733028271850e-01,6.171740567333716676e-01
2.367004921090415603e+00,3.341890944477832748e-01
2.563755153600963066e+00,-2.912017235162380757e-01
6.094038162557959826e-01,-1.088675992342695631e+00
1.590918014754350240e+00,7.094038087119546310e-01
2.437184888496840784e+00,-6.703564629036039280e-02
3.419903610458749021e+00,8.545377424103575148e-01
2.792124234347765910e+00,-3.669234116509685339e-01
2.240214870606739517e+00,-1.140932898973018972e+00
1.847251568723229376e+00,2.516139222806726417e-01
2.598541581051543758e+00,4.262363982138655527e-01
3.195233233608381074e+00,1.487542418224947760e-01
3.149497453779943168e+00,6.252638748548709812e-04
1.876686979175762771e+00,4.757789910811852097e-01
2.287189958712652516e+00,-1.077074228006806855e+00
1.726191094464867293e+00,-2.302600024594943784e-01
-3.867948156730707798e-01,-9.490996856697022643e-01
3.415170854090441743e+00,1.268468892819675009e+00
2.145187744600530078e+00,7.213203237252661937e-02
2.849010672635057251e+00,9.071412654713832679e-02
2.963331669499552845e+00,-1.225713979785282293e+00
2.705951836284477885e+00,-4.450154428772453152e-01
1.094247334525796145e+00,6.984961781350959020e-01
7.025148359520722030e-01,-7.780631690030345160e-01
2.190006957808692700e+00,-4.259864419160652727e-01
1.386970437991118965e+00,1.141566348546939613e+00
3.059555344782973751e+00,2.044765393064094994e+00
-2.210685710575980567e-01,3.515237797943172593e-01
2.249740728634668674e+00,6.090708172418440869e-01
1.662474593972594450e+00,-1.170574373503483034e+00
3.331772514339010449e+00,1.244735560858403423e+00
2.491191513870828711e+00,-2.898689200346857842e-01
2.884318311536734125e+00,-1.440968129525263208e+00
2.803339057903939668e+00,5.690085100159267828e-01
1.875531055791025192e+00,3.448528291824414782e-01
1.243782154833148690e+00,-1.348004536412268084e-01
2.867796738126334066e+00,8.841023081640115855e-01
2.379836166182847101e+00,-8.857531184039073580e-01
8.381035036894833867e-01,-9.515046468676626734e-01
1.829183175752278512e+00,-6.295824290311746729e-02
2.894242655162530209e+00,7.058559281334901847e-01
4.258071274536076700e+00,3.413487431120263565e-02
4.349700331384010354e+00,1.827143083788899114e+00
3.810196478396439268e-01,-5.576478569335868718e-01
-1.992973460724143164e+00,-1.701508800505914798e-01
-3.368156324872598528e+00,3.474618928118612393e-01
-1.769846496763690935e-01,-9.281300683142731378e-01
-2.205610430353295293e+00,-4.119169763245402738e-01
-3.208722473047153495e-02,-1.269977889183994790e+00
-1.937182366390628463e+00,3.862817202006583184e-01
-1.489174822336114090e+00,-3.872919114392975315e-01
-1.181978349153130825e+00,-2.510006801422094425e-01
-1.740665903006413995e+00,-8.965596288590473861e-01
-1.621426683329875607e+00,-1.804507162330415193e+00
-1.906231160971358252e+00,1.742149233359688854e+00
-1.783831394785627689e+00,-1.425501573745304729e+00
-1.827604042774939153e+00,-6.694210012652769271e-01
-1.596166644909540189e+00,-4.924933103912338406e-01
-1.794920263977924701e+00,4.880452395471125415e-01
-2.346498861959548654e-01,-4.378999486762509274e-01
-9.344056829521278917e-01,-7.046110291060551090e-01
-2.035925606105417174e+00,2.886721098015447573e-02
-7.304525322614219274e-01,8.107573112946655502e-01
-1.590532529539877116e+00,-6.110765213365499937e-01
-9.808524890408361063e-01,-1.081352563179891479e+00
-1.432560826131161535e+00,-4.996193699535870364e-02
-8.130037005588952592e-01,-1.936458497825130465e+00
-1.431182640922944671e+00,3.565458797358710130e-02
-6.604902626982643854e-01,-1.451614446878978226e+00
-1.365805212890288223e+00,1.081453678140802399e+00
-9.523640982357074458e-01,3.877476076590006815e-01
-1.127422766137669674e+00,1.625306797634370914e+00
-1.870314146052772575e+00,-7.345879440842303376e-01
-1.451925322204739244e+00,2.805975533156391255e-01
-1.731471473187700338e+00,-8.283833985369279951e-01
-1.988833849515633911e+00,1.890016831198789993e-01
-1.387523265160347075e+00,-1.535377951530395135e+00
-1.086387175662071769e+00,6.273171780426893829e-01
-1.173345964578425438e+00,8.870926960744831558e-01
-1.759604258743713290e+00,-1.628305557613950239e+00
-2.044487069311011762e+00,-1.687752107706811111e-01
-1.290024666262243658e+00,-1.557488997460382052e+00
-2.800156338103412690e+00,3.596470863525245976e-02
-2.510367469200281754e+00,6.952005341154891827e-02
-3.347429665393269360e+00,-1.095260822265952783e+00
-3.894281683501057412e+00,-1.005329192426952289e+00
-4.361915469584710436e+00,-3.381298951164373734e-01
-3.093188500990568190e+00,-1.868748306019757832e+00
-2.504771234886588260e+00,-2.564484413303373511e+00
-3.206426992922655650e+00,-3.080076345375846625e+00
-3.201604901343348963e+00,-1.616589359635090650e+00
-3.160637030922082147e+00,-1.619425255048843049e+00
-3.513747085310182428e+00,4.302571470175270418e-02
-3.708263527704468210e+00,-1.532694565839970657e+00
-4.703796645004170607e+00,-9.618775235168441906e-01
-2.848345850721015537e+00,-2.485609779876123415e+00
-2.175052064643564709e+00,-1.979867446699252520e+00
-4.052334784448548000e+00,-1.381048829497473651e+00
-2.771465311130126619e+00,-1.237513563687448359e+00
-2.553360824515760630e+00,-2.426366895631069998e+00
-2.732987482488280051e+00,-2.466225841475993441e+00
-4.027278354014128148e+00,-1.178540719530619896e+00
-3.353909183159860419e+00,-2.669342054140541709e+00
-2.755392091934113719e+00,-2.087190358536424650e+00
-3.563554498207022192e+00,-3.997826373375348297e-01
-3.001958326176572989e+00,-3.060753693423592381e+00
-2.781575658519952920e+00,-2.040617541053424411e+00
-3.067789578837845088e+00,-1.021607068516161565e+00
-3.835881868175517351e+00,-1.391151420823391271e+00
-3.589177165169584516e+00,-1.928400290666485883e+00
-3.206507358461360369e+00,-1.734923140339281300e+00
-2.732825380257046799e+00,-1.855299573522846135e+00
-3.234434735250762749e+00,-1.182052536420338251e+00
-2.838890776600365040e+00,-2.822268218332455447e+00
-3.605533471829259540e+00,-1.748903820178666191e+00
-2.017073529457980019e+00,-2.584583712575140524e+00
-2.684445805479495295e+00,-1.607477939996824201e+00
-3.132894962147562357e+00,-6.007120372224130644e-01
-2.248941569731385925e+00,-1.578995765224652459e+00
2.853422599122572123e+00,-6.655249622052652470e-01
1.398464599794196905e+00,-1.414292681728267942e+00
2.998726222582091872e+00,-1.327190509666790641e+00
2.511375057130687871e+00,-7.594426697515326286e-01
2.768717446744216826e+00,-2.019917739496985831e+00
3.011895994470675575e+00,-1.015097973931259556e+00
2.313831474153142054e+00,3.311158599625898535e-01
2.031224524807587084e+00,-9.787987673853676407e-01
2.046559059443453954e+00,-4.639835584300083804e-01
2.182252752965876397e+00,-5.275984557159363320e-01
1.625999151243640028e+00,-1.333985975882248098e+00
3.892183726598484883e-01,-9.043329832606680219e-01
4.162529601353868181e-01,-1.634401125739090688e+00
1.985197119703781210e+00,-1.354233518004957393e+00
1.547891976026019911e+00,-6.645636931617596721e-01
2.149191666335726669e+00,-1.027281895642557341e+00
2.114469062574209524e+00,-1.101264980048584752e+00
2.811114104799788294e+00,-7.003894914070228905e-01
2.877183792448953170e+00,-4.668437070366253105e-01
2.502286550449581259e+00,-8.475635142900787011e-01
1.206982724606139534e+00,-1.317984563274708698e+00
2.453779473341631157e+00,3.298083324833058771e-01
2.549911214275769389e+00,-3.467111627208282476e-01
2.056145690552704686e+00,-1.076856198386961116e+00
1.974360689617209008e+00,-3.740720165555552756e-01
1.458678630115991304e+00,-1.255060892148630813e+00
2.548213777689664727e+00,-4.578634247315334083e-01
1.314782997460885561e+00,-5.676833849079391259e-01
3.026601759319992868e-01,-2.088875181855982976e+00
1.248433990901869350e+00,-1.966797875329858725e+00
3.196949473864001856e+00,-1.111666110330840285e+00
2.797767360310778884e+00,-6.278738581690240794e-01
2.472864717051975081e+00,-9.018532704071688944e-01
2.276399040463938928e+00,-1.469961119420987838e+00
2.482903326990807180e+00,-4.515301460004950695e-01
